Plate,Col,Row,Compound,Compound Name,SMILES,Formula,Molecular Weight,LogP,LogSW,Rotatable Bonds,Hdon,Hacc,tPSA,Salt Form,Form,Stereochemistry,Price group,Structure
25,27,I,97261400,,,,,,,,,,,,,,,
25,28,I,83075763,,,,,,,,,,,,,,,
25,29,I,29938973,,,,,,,,,,,,,,,
25,30,I,12127586,,,,,,,,,,,,,,,
25,31,I,84252297,,,,,,,,,,,,,,,
25,32,I,20164924,,,,,,,,,,,,,,,
25,33,I,81569474,,,,,,,,,,,,,,,
25,34,I,61503423,,,,,,,,,,,,,,,
25,35,I,94422466,,,,,,,,,,,,,,,
25,36,I,60415419,,,,,,,,,,,,,,,
25,37,I,70118224,,,,,,,,,,,,,,,
25,38,I,11992789,,,,,,,,,,,,,,,
25,39,I,36369253,,,,,,,,,,,,,,,
25,40,I,25034321,,,,,,,,,,,,,,,
25,41,I,38392117,,,,,,,,,,,,,,,
25,42,I,24267535,,,,,,,,,,,,,,,
25,43,I,66586673,,,,,,,,,,,,,,,
25,44,I,10231184,,,,,,,,,,,,,,,
25,45,I,DMSO,,,,,,,,,,,,,,,
25,46,I,DMSO,,,,,,,,,,,,,,,
25,47,I,DMSO,,,,,,,,,,,,,,,
25,48,I,DMSO,,,,,,,,,,,,,,,
25,1,J,DMSO,,,,,,,,,,,,,,,
25,2,J,DMSO,,,,,,,,,,,,,,,
25,3,J,DMSO,,,,,,,,,,,,,,,
25,4,J,DMSO,,,,,,,,,,,,,,,
25,5,J,47205289,,,,,,,,,,,,,,,
25,6,J,23098532,,,,,,,,,,,,,,,
25,7,J,85155625,,,,,,,,,,,,,,,
25,8,J,52309662,,,,,,,,,,,,,,,
25,9,J,34355329,,,,,,,,,,,,,,,
25,10,J,56636297,,,,,,,,,,,,,,,
25,11,J,64238995,,,,,,,,,,,,,,,
25,12,J,11638021,,,,,,,,,,,,,,,
25,13,J,27236493,,,,,,,,,,,,,,,
25,14,J,38304913,,,,,,,,,,,,,,,
25,15,J,92603452,,,,,,,,,,,,,,,
25,16,J,28877567,,,,,,,,,,,,,,,
25,17,J,40273896,,,,,,,,,,,,,,,
25,18,J,72098010,,,,,,,,,,,,,,,
25,19,J,27672708,,,,,,,,,,,,,,,
25,20,J,71072192,,,,,,,,,,,,,,,
25,21,J,49086443,,,,,,,,,,,,,,,
25,22,J,19320196,,,,,,,,,,,,,,,
25,23,J,30711046,,,,,,,,,,,,,,,
25,24,J,30221054,,,,,,,,,,,,,,,
25,25,J,71836703,,,,,,,,,,,,,,,
25,26,J,48856164,,,,,,,,,,,,,,,
25,27,J,30410727,,,,,,,,,,,,,,,
25,28,J,46132140,,,,,,,,,,,,,,,
25,29,J,55387797,,,,,,,,,,,,,,,
25,30,J,21071460,,,,,,,,,,,,,,,
25,31,J,77147167,,,,,,,,,,,,,,,
25,32,J,69944591,,,,,,,,,,,,,,,
25,33,J,45132616,,,,,,,,,,,,,,,
25,34,J,77520811,,,,,,,,,,,,,,,
25,35,J,46466112,,,,,,,,,,,,,,,
25,36,J,35564151,,,,,,,,,,,,,,,
25,37,J,69390358,,,,,,,,,,,,,,,
25,38,J,69813563,,,,,,,,,,,,,,,
25,39,J,28200625,,,,,,,,,,,,,,,
25,40,J,29782224,,,,,,,,,,,,,,,
25,41,J,38677149,,,,,,,,,,,,,,,
25,42,J,62121178,,,,,,,,,,,,,,,
25,43,J,78067716,,,,,,,,,,,,,,,
25,44,J,36656311,,,,,,,,,,,,,,,
25,45,J,DMSO,,,,,,,,,,,,,,,
25,46,J,DMSO,,,,,,,,,,,,,,,
25,47,J,DMSO,,,,,,,,,,,,,,,
25,48,J,DMSO,,,,,,,,,,,,,,,
25,1,K,DMSO,,,,,,,,,,,,,,,
25,2,K,DMSO,,,,,,,,,,,,,,,
25,3,K,DMSO,,,,,,,,,,,,,,,
25,4,K,DMSO,,,,,,,,,,,,,,,
25,5,K,13724667,,,,,,,,,,,,,,,
25,6,K,67515235,,,,,,,,,,,,,,,
25,7,K,59544699,,,,,,,,,,,,,,,
25,8,K,60605181,,,,,,,,,,,,,,,
25,9,K,49547620,,,,,,,,,,,,,,,
25,10,K,33136210,,,,,,,,,,,,,,,
25,11,K,15238514,,,,,,,,,,,,,,,
25,12,K,35581981,,,,,,,,,,,,,,,
25,13,K,21289968,,,,,,,,,,,,,,,
25,14,K,25000623,,,,,,,,,,,,,,,
25,15,K,46127069,,,,,,,,,,,,,,,
25,16,K,31992813,,,,,,,,,,,,,,,
25,17,K,73447876,,,,,,,,,,,,,,,
25,18,K,47906704,,,,,,,,,,,,,,,
25,19,K,39195099,,,,,,,,,,,,,,,
25,20,K,13860933,,,,,,,,,,,,,,,
25,21,K,21056919,,,,,,,,,,,,,,,
25,22,K,50419174,,,,,,,,,,,,,,,
25,23,K,38526318,,,,,,,,,,,,,,,
25,24,K,80370313,,,,,,,,,,,,,,,
25,25,K,95584312,,,,,,,,,,,,,,,
25,26,K,75625846,,,,,,,,,,,,,,,
25,27,K,29719672,,,,,,,,,,,,,,,
25,28,K,33132928,,,,,,,,,,,,,,,
25,29,K,98587448,,,,,,,,,,,,,,,
25,30,K,43063691,,,,,,,,,,,,,,,
25,31,K,72226124,,,,,,,,,,,,,,,
25,32,K,98201379,,,,,,,,,,,,,,,
25,33,K,70637804,,,,,,,,,,,,,,,
25,34,K,94966566,,,,,,,,,,,,,,,
25,35,K,49062311,,,,,,,,,,,,,,,
25,36,K,16549083,,,,,,,,,,,,,,,
25,37,K,42837291,,,,,,,,,,,,,,,
25,38,K,35776441,,,,,,,,,,,,,,,
25,39,K,21640608,,,,,,,,,,,,,,,
25,40,K,26333489,,,,,,,,,,,,,,,
25,41,K,57929605,,,,,,,,,,,,,,,
25,42,K,24552522,,,,,,,,,,,,,,,
25,43,K,30990816,,,,,,,,,,,,,,,
25,44,K,16678331,,,,,,,,,,,,,,,
25,45,K,DMSO,,,,,,,,,,,,,,,
25,46,K,DMSO,,,,,,,,,,,,,,,
25,47,K,DMSO,,,,,,,,,,,,,,,
25,48,K,DMSO,,,,,,,,,,,,,,,
25,1,L,DMSO,,,,,,,,,,,,,,,
25,2,L,DMSO,,,,,,,,,,,,,,,
25,3,L,DMSO,,,,,,,,,,,,,,,
25,4,L,DMSO,,,,,,,,,,,,,,,
25,5,L,68839028,,,,,,,,,,,,,,,
25,6,L,43061054,,,,,,,,,,,,,,,
25,7,L,34667306,,,,,,,,,,,,,,,
25,8,L,34904622,,,,,,,,,,,,,,,
25,9,L,69715125,,,,,,,,,,,,,,,
25,10,L,57832911,,,,,,,,,,,,,,,
25,11,L,65848245,,,,,,,,,,,,,,,
25,12,L,38188447,,,,,,,,,,,,,,,
25,13,L,90023147,,,,,,,,,,,,,,,
25,14,L,24097027,,,,,,,,,,,,,,,
25,15,L,71232465,,,,,,,,,,,,,,,
25,16,L,24681194,,,,,,,,,,,,,,,
25,17,L,42594495,,,,,,,,,,,,,,,
25,18,L,79135976,,,,,,,,,,,,,,,
25,19,L,29028682,,,,,,,,,,,,,,,
25,20,L,45260369,,,,,,,,,,,,,,,
25,21,L,40031372,,,,,,,,,,,,,,,
25,22,L,78436829,,,,,,,,,,,,,,,
25,23,L,46218427,,,,,,,,,,,,,,,
25,24,L,24056290,,,,,,,,,,,,,,,
25,25,L,54577194,,,,,,,,,,,,,,,
25,26,L,18136765,,,,,,,,,,,,,,,
25,27,L,54726001,,,,,,,,,,,,,,,
25,28,L,81069281,,,,,,,,,,,,,,,
25,29,L,45250706,,,,,,,,,,,,,,,
25,30,L,63187554,,,,,,,,,,,,,,,
25,31,L,39202326,,,,,,,,,,,,,,,
25,32,L,27997647,,,,,,,,,,,,,,,
25,33,L,26080693,,,,,,,,,,,,,,,
25,34,L,53494388,,,,,,,,,,,,,,,
25,35,L,98985296,,,,,,,,,,,,,,,
25,36,L,22331307,,,,,,,,,,,,,,,
25,37,L,82501311,,,,,,,,,,,,,,,
25,38,L,35323297,,,,,,,,,,,,,,,
25,39,L,26477959,,,,,,,,,,,,,,,
25,40,L,49608768,,,,,,,,,,,,,,,
25,41,L,88893429,,,,,,,,,,,,,,,
25,42,L,32936571,,,,,,,,,,,,,,,
25,43,L,36327040,,,,,,,,,,,,,,,
25,44,L,78079285,,,,,,,,,,,,,,,
25,45,L,DMSO,,,,,,,,,,,,,,,
25,46,L,DMSO,,,,,,,,,,,,,,,
25,47,L,DMSO,,,,,,,,,,,,,,,
25,48,L,DMSO,,,,,,,,,,,,,,,
25,1,M,DMSO,,,,,,,,,,,,,,,
25,2,M,DMSO,,,,,,,,,,,,,,,
25,3,M,DMSO,,,,,,,,,,,,,,,
25,4,M,DMSO,,,,,,,,,,,,,,,
25,5,M,79416555,,,,,,,,,,,,,,,
25,6,M,54749471,,,,,,,,,,,,,,,
25,7,M,63583218,,,,,,,,,,,,,,,
25,8,M,67638693,,,,,,,,,,,,,,,
25,9,M,33059621,,,,,,,,,,,,,,,
25,10,M,17422939,,,,,,,,,,,,,,,
25,11,M,46008658,,,,,,,,,,,,,,,
25,12,M,23389402,,,,,,,,,,,,,,,
25,13,M,14503656,,,,,,,,,,,,,,,
25,14,M,92299173,,,,,,,,,,,,,,,
25,15,M,56911069,,,,,,,,,,,,,,,
25,16,M,22249774,,,,,,,,,,,,,,,
25,17,M,46971209,,,,,,,,,,,,,,,
25,18,M,30575579,,,,,,,,,,,,,,,
25,19,M,59867003,,,,,,,,,,,,,,,
25,20,M,63048348,,,,,,,,,,,,,,,
25,21,M,29596423,,,,,,,,,,,,,,,
25,22,M,56107179,,,,,,,,,,,,,,,
25,23,M,53183218,,,,,,,,,,,,,,,
25,24,M,91093147,,,,,,,,,,,,,,,
25,25,M,65128006,,,,,,,,,,,,,,,
25,26,M,19524748,,,,,,,,,,,,,,,
25,27,M,49536772,,,,,,,,,,,,,,,
25,28,M,85606492,,,,,,,,,,,,,,,
25,29,M,25459728,,,,,,,,,,,,,,,
25,30,M,27056474,,,,,,,,,,,,,,,
25,31,M,65488469,,,,,,,,,,,,,,,
25,32,M,92497607,,,,,,,,,,,,,,,
25,33,M,61291532,,,,,,,,,,,,,,,
25,34,M,47299690,,,,,,,,,,,,,,,
25,35,M,71633372,,,,,,,,,,,,,,,
25,36,M,57430092,,,,,,,,,,,,,,,
25,37,M,88446158,,,,,,,,,,,,,,,
25,38,M,71576451,,,,,,,,,,,,,,,
25,39,M,11481322,,,,,,,,,,,,,,,
25,40,M,22109325,,,,,,,,,,,,,,,
25,41,M,59850103,,,,,,,,,,,,,,,
25,42,M,18243006,,,,,,,,,,,,,,,
25,43,M,52956355,,,,,,,,,,,,,,,
25,44,M,61895556,,,,,,,,,,,,,,,
25,45,M,DMSO,,,,,,,,,,,,,,,
25,46,M,DMSO,,,,,,,,,,,,,,,
25,47,M,DMSO,,,,,,,,,,,,,,,
25,48,M,DMSO,,,,,,,,,,,,,,,
25,1,N,DMSO,,,,,,,,,,,,,,,
25,2,N,DMSO,,,,,,,,,,,,,,,
25,3,N,DMSO,,,,,,,,,,,,,,,
25,4,N,DMSO,,,,,,,,,,,,,,,
25,5,N,62842974,,,,,,,,,,,,,,,
25,6,N,37030072,,,,,,,,,,,,,,,
25,7,N,84291828,,,,,,,,,,,,,,,
25,8,N,38193735,,,,,,,,,,,,,,,
25,9,N,32633772,,,,,,,,,,,,,,,
25,10,N,12837345,,,,,,,,,,,,,,,
25,11,N,28315231,,,,,,,,,,,,,,,
25,12,N,25267515,,,,,,,,,,,,,,,
25,13,N,28111493,,,,,,,,,,,,,,,
25,14,N,30517735,,,,,,,,,,,,,,,
25,15,N,30288100,,,,,,,,,,,,,,,
25,16,N,53534254,,,,,,,,,,,,,,,
25,17,N,52324879,,,,,,,,,,,,,,,
25,18,N,11037565,,,,,,,,,,,,,,,
25,19,N,19602819,,,,,,,,,,,,,,,
25,20,N,33535652,,,,,,,,,,,,,,,
25,21,N,26359707,,,,,,,,,,,,,,,
25,22,N,35576264,,,,,,,,,,,,,,,
25,23,N,87387196,,,,,,,,,,,,,,,
25,24,N,40796774,,,,,,,,,,,,,,,
25,25,N,89718870,,,,,,,,,,,,,,,
25,26,N,87598617,,,,,,,,,,,,,,,
25,27,N,78447760,,,,,,,,,,,,,,,
25,28,N,80799667,,,,,,,,,,,,,,,
25,29,N,94172859,,,,,,,,,,,,,,,
25,30,N,17766920,,,,,,,,,,,,,,,
25,31,N,81584386,,,,,,,,,,,,,,,
25,32,N,10981814,,,,,,,,,,,,,,,
25,33,N,48064623,,,,,,,,,,,,,,,
25,34,N,92583440,,,,,,,,,,,,,,,
25,35,N,64638506,,,,,,,,,,,,,,,
25,36,N,50817517,,,,,,,,,,,,,,,
25,37,N,87585822,,,,,,,,,,,,,,,
25,38,N,90547217,,,,,,,,,,,,,,,
25,39,N,12023545,,,,,,,,,,,,,,,
25,40,N,70815896,,,,,,,,,,,,,,,
25,41,N,10338111,,,,,,,,,,,,,,,
25,42,N,51261500,,,,,,,,,,,,,,,
25,43,N,50387685,,,,,,,,,,,,,,,
25,44,N,32535582,,,,,,,,,,,,,,,
25,45,N,DMSO,,,,,,,,,,,,,,,
25,46,N,DMSO,,,,,,,,,,,,,,,
25,47,N,DMSO,,,,,,,,,,,,,,,
25,48,N,DMSO,,,,,,,,,,,,,,,
25,1,O,DMSO,,,,,,,,,,,,,,,
25,2,O,DMSO,,,,,,,,,,,,,,,
25,3,O,DMSO,,,,,,,,,,,,,,,
25,4,O,DMSO,,,,,,,,,,,,,,,
25,5,O,32313969,,,,,,,,,,,,,,,
25,6,O,92297631,,,,,,,,,,,,,,,
25,7,O,85284602,,,,,,,,,,,,,,,
25,8,O,28100530,,,,,,,,,,,,,,,
25,9,O,14841541,,,,,,,,,,,,,,,
25,10,O,10589106,,,,,,,,,,,,,,,
25,11,O,94323709,,,,,,,,,,,,,,,
25,12,O,45547926,,,,,,,,,,,,,,,
25,13,O,16622380,,,,,,,,,,,,,,,
25,14,O,97680491,,,,,,,,,,,,,,,
25,15,O,80941644,,,,,,,,,,,,,,,
25,16,O,34292862,,,,,,,,,,,,,,,
25,17,O,87632281,,,,,,,,,,,,,,,
25,18,O,68716255,,,,,,,,,,,,,,,
25,19,O,19831247,,,,,,,,,,,,,,,
25,20,O,45162629,,,,,,,,,,,,,,,
25,21,O,12342288,,,,,,,,,,,,,,,
25,22,O,47469356,,,,,,,,,,,,,,,
25,23,O,68282525,,,,,,,,,,,,,,,
25,24,O,42977834,,,,,,,,,,,,,,,
25,25,O,19450780,,,,,,,,,,,,,,,
25,26,O,99180376,,,,,,,,,,,,,,,
25,27,O,36421524,,,,,,,,,,,,,,,
25,28,O,59570665,,,,,,,,,,,,,,,
25,29,O,28112403,,,,,,,,,,,,,,,
25,30,O,88799062,,,,,,,,,,,,,,,
25,31,O,78203341,,,,,,,,,,,,,,,
25,32,O,59012674,,,,,,,,,,,,,,,
25,33,O,92215573,,,,,,,,,,,,,,,
25,34,O,76452332,,,,,,,,,,,,,,,
25,35,O,49381358,,,,,,,,,,,,,,,
25,36,O,70641471,,,,,,,,,,,,,,,
25,37,O,94700837,,,,,,,,,,,,,,,
25,38,O,22393794,,,,,,,,,,,,,,,
25,39,O,97870973,,,,,,,,,,,,,,,
25,40,O,94334546,,,,,,,,,,,,,,,
25,41,O,12898404,,,,,,,,,,,,,,,
25,42,O,78787696,,,,,,,,,,,,,,,
25,43,O,77141063,,,,,,,,,,,,,,,
25,44,O,12687193,,,,,,,,,,,,,,,
25,45,O,DMSO,,,,,,,,,,,,,,,
25,46,O,DMSO,,,,,,,,,,,,,,,
25,47,O,DMSO,,,,,,,,,,,,,,,
25,48,O,DMSO,,,,,,,,,,,,,,,
25,1,P,DMSO,,,,,,,,,,,,,,,
25,2,P,DMSO,,,,,,,,,,,,,,,
25,3,P,DMSO,,,,,,,,,,,,,,,
25,4,P,DMSO,,,,,,,,,,,,,,,
25,5,P,98587457,,,,,,,,,,,,,,,
25,6,P,88231922,,,,,,,,,,,,,,,
25,7,P,13171507,,,,,,,,,,,,,,,
25,8,P,93062372,,,,,,,,,,,,,,,
25,9,P,37149240,,,,,,,,,,,,,,,
25,10,P,43299801,,,,,,,,,,,,,,,
25,11,P,96500144,,,,,,,,,,,,,,,
25,12,P,39270552,,,,,,,,,,,,,,,
25,13,P,95916741,,,,,,,,,,,,,,,
25,14,P,16833483,,,,,,,,,,,,,,,
25,15,P,46905080,,,,,,,,,,,,,,,
25,16,P,98088451,,,,,,,,,,,,,,,
25,17,P,71420678,,,,,,,,,,,,,,,
25,18,P,31700920,,,,,,,,,,,,,,,
25,19,P,95245360,,,,,,,,,,,,,,,
25,20,P,78803973,,,,,,,,,,,,,,,
25,21,P,58289804,,,,,,,,,,,,,,,
25,22,P,21312410,,,,,,,,,,,,,,,
25,23,P,63531441,,,,,,,,,,,,,,,
25,24,P,99667655,,,,,,,,,,,,,,,
25,25,P,25027926,,,,,,,,,,,,,,,
25,26,P,12549355,,,,,,,,,,,,,,,
25,27,P,26622510,,,,,,,,,,,,,,,
25,28,P,56881974,,,,,,,,,,,,,,,
25,29,P,10236536,,,,,,,,,,,,,,,
25,30,P,46786846,,,,,,,,,,,,,,,
25,31,P,10845428,,,,,,,,,,,,,,,
25,32,P,60888022,,,,,,,,,,,,,,,
25,33,P,77513944,,,,,,,,,,,,,,,
25,34,P,52394367,,,,,,,,,,,,,,,
25,35,P,49350036,,,,,,,,,,,,,,,
25,36,P,67986230,,,,,,,,,,,,,,,
25,37,P,35966586,,,,,,,,,,,,,,,
25,38,P,59740268,,,,,,,,,,,,,,,
25,39,P,25543800,,,,,,,,,,,,,,,
25,40,P,40101614,,,,,,,,,,,,,,,
25,41,P,58062164,,,,,,,,,,,,,,,
25,42,P,14341227,,,,,,,,,,,,,,,
25,43,P,79969314,,,,,,,,,,,,,,,
25,44,P,90002719,,,,,,,,,,,,,,,
25,45,P,DMSO,,,,,,,,,,,,,,,
25,46,P,DMSO,,,,,,,,,,,,,,,
25,47,P,DMSO,,,,,,,,,,,,,,,
25,48,P,DMSO,,,,,,,,,,,,,,,
25,1,Q,DMSO,,,,,,,,,,,,,,,
25,2,Q,DMSO,,,,,,,,,,,,,,,
25,3,Q,DMSO,,,,,,,,,,,,,,,
25,4,Q,DMSO,,,,,,,,,,,,,,,
25,5,Q,10638705,,,,,,,,,,,,,,,
25,6,Q,68739625,,,,,,,,,,,,,,,
25,7,Q,78918079,,,,,,,,,,,,,,,
25,8,Q,20383433,,,,,,,,,,,,,,,
25,9,Q,69637543,,,,,,,,,,,,,,,
25,10,Q,22391520,,,,,,,,,,,,,,,
25,11,Q,97278107,,,,,,,,,,,,,,,
25,12,Q,21032266,,,,,,,,,,,,,,,
25,13,Q,41268708,,,,,,,,,,,,,,,
25,14,Q,82331737,,,,,,,,,,,,,,,
25,15,Q,23789989,,,,,,,,,,,,,,,
25,16,Q,26577017,,,,,,,,,,,,,,,
25,17,Q,17992629,,,,,,,,,,,,,,,
25,18,Q,11308247,,,,,,,,,,,,,,,
25,19,Q,69102495,,,,,,,,,,,,,,,
25,20,Q,34400677,,,,,,,,,,,,,,,
25,21,Q,11955652,,,,,,,,,,,,,,,
25,22,Q,19005272,,,,,,,,,,,,,,,
25,23,Q,64190721,,,,,,,,,,,,,,,
25,24,Q,44625849,,,,,,,,,,,,,,,
25,25,Q,56768915,,,,,,,,,,,,,,,
25,26,Q,12926303,,,,,,,,,,,,,,,
25,27,Q,33523044,,,,,,,,,,,,,,,
25,28,Q,40037955,,,,,,,,,,,,,,,
25,29,Q,16218310,,,,,,,,,,,,,,,
25,30,Q,35956618,,,,,,,,,,,,,,,
25,31,Q,22471556,,,,,,,,,,,,,,,
25,32,Q,90826876,,,,,,,,,,,,,,,
25,33,Q,41965635,,,,,,,,,,,,,,,
25,34,Q,26392226,,,,,,,,,,,,,,,
25,35,Q,16428804,,,,,,,,,,,,,,,
25,36,Q,18386816,,,,,,,,,,,,,,,
25,37,Q,60639186,,,,,,,,,,,,,,,
25,38,Q,31299922,,,,,,,,,,,,,,,
25,39,Q,48476426,,,,,,,,,,,,,,,
25,40,Q,99297550,,,,,,,,,,,,,,,
25,41,Q,49972564,,,,,,,,,,,,,,,
25,42,Q,81963063,,,,,,,,,,,,,,,
25,43,Q,93779530,,,,,,,,,,,,,,,
25,44,Q,70801743,,,,,,,,,,,,,,,
25,45,Q,DMSO,,,,,,,,,,,,,,,
25,46,Q,DMSO,,,,,,,,,,,,,,,
25,47,Q,DMSO,,,,,,,,,,,,,,,
25,48,Q,DMSO,,,,,,,,,,,,,,,
25,1,R,DMSO,,,,,,,,,,,,,,,
25,2,R,DMSO,,,,,,,,,,,,,,,
25,3,R,DMSO,,,,,,,,,,,,,,,
25,4,R,DMSO,,,,,,,,,,,,,,,
25,5,R,54572057,,,,,,,,,,,,,,,
25,6,R,76214026,,,,,,,,,,,,,,,
25,7,R,61624990,,,,,,,,,,,,,,,
25,8,R,41120759,,,,,,,,,,,,,,,
25,9,R,30274155,,,,,,,,,,,,,,,
25,10,R,53269268,,,,,,,,,,,,,,,
25,11,R,95821285,,,,,,,,,,,,,,,
25,12,R,40878078,,,,,,,,,,,,,,,
25,13,R,87606011,,,,,,,,,,,,,,,
25,14,R,13609546,,,,,,,,,,,,,,,
25,15,R,18985334,,,,,,,,,,,,,,,
25,16,R,62110038,,,,,,,,,,,,,,,
25,17,R,15913876,,,,,,,,,,,,,,,
25,18,R,97568159,,,,,,,,,,,,,,,
25,19,R,17423363,,,,,,,,,,,,,,,
25,20,R,23279628,,,,,,,,,,,,,,,
25,21,R,89722632,,,,,,,,,,,,,,,
25,22,R,58533365,,,,,,,,,,,,,,,
25,23,R,16759331,,,,,,,,,,,,,,,
25,24,R,93164032,,,,,,,,,,,,,,,
25,25,R,97539442,,,,,,,,,,,,,,,
25,26,R,25722969,,,,,,,,,,,,,,,
25,27,R,49252694,,,,,,,,,,,,,,,
25,28,R,28977419,,,,,,,,,,,,,,,
25,29,R,96324163,,,,,,,,,,,,,,,
25,30,R,20672199,,,,,,,,,,,,,,,
25,31,R,16725845,,,,,,,,,,,,,,,
25,32,R,70353671,,,,,,,,,,,,,,,
25,33,R,16827026,,,,,,,,,,,,,,,
25,34,R,48242328,,,,,,,,,,,,,,,
25,35,R,91180480,,,,,,,,,,,,,,,
25,36,R,65245026,,,,,,,,,,,,,,,
25,37,R,30299054,,,,,,,,,,,,,,,
25,38,R,57708131,,,,,,,,,,,,,,,
25,39,R,35778951,,,,,,,,,,,,,,,
25,40,R,35505218,,,,,,,,,,,,,,,
25,41,R,34509368,,,,,,,,,,,,,,,
25,42,R,31677863,,,,,,,,,,,,,,,
25,43,R,27696369,,,,,,,,,,,,,,,
25,44,R,30571754,,,,,,,,,,,,,,,
25,45,R,DMSO,,,,,,,,,,,,,,,
25,46,R,DMSO,,,,,,,,,,,,,,,
25,47,R,DMSO,,,,,,,,,,,,,,,
25,48,R,DMSO,,,,,,,,,,,,,,,
25,1,S,DMSO,,,,,,,,,,,,,,,
25,2,S,DMSO,,,,,,,,,,,,,,,
25,3,S,DMSO,,,,,,,,,,,,,,,
25,4,S,DMSO,,,,,,,,,,,,,,,
25,5,S,36196002,,,,,,,,,,,,,,,
25,6,S,96125751,,,,,,,,,,,,,,,
25,7,S,25493656,,,,,,,,,,,,,,,
25,8,S,95089124,,,,,,,,,,,,,,,
25,9,S,57972046,,,,,,,,,,,,,,,
25,10,S,21773865,,,,,,,,,,,,,,,
25,11,S,83660148,,,,,,,,,,,,,,,
25,12,S,76862686,,,,,,,,,,,,,,,
25,13,S,15876355,,,,,,,,,,,,,,,
25,14,S,21857965,,,,,,,,,,,,,,,
25,15,S,47651211,,,,,,,,,,,,,,,
25,16,S,28420059,,,,,,,,,,,,,,,
25,17,S,59618322,,,,,,,,,,,,,,,
25,18,S,97441021,,,,,,,,,,,,,,,
25,19,S,26379924,,,,,,,,,,,,,,,
25,20,S,52346097,,,,,,,,,,,,,,,
25,21,S,17053765,,,,,,,,,,,,,,,
25,22,S,62101373,,,,,,,,,,,,,,,
25,23,S,63523842,,,,,,,,,,,,,,,
25,24,S,60502668,,,,,,,,,,,,,,,
25,25,S,79811443,,,,,,,,,,,,,,,
25,26,S,29777631,,,,,,,,,,,,,,,
25,27,S,71454888,,,,,,,,,,,,,,,
25,28,S,95194378,,,,,,,,,,,,,,,
25,29,S,40312850,,,,,,,,,,,,,,,
25,30,S,18807122,,,,,,,,,,,,,,,
25,31,S,92393610,,,,,,,,,,,,,,,
25,32,S,39785712,,,,,,,,,,,,,,,
25,33,S,22315140,,,,,,,,,,,,,,,
25,34,S,57041307,,,,,,,,,,,,,,,
25,35,S,11119820,,,,,,,,,,,,,,,
25,36,S,69000099,,,,,,,,,,,,,,,
25,37,S,32656176,,,,,,,,,,,,,,,
25,38,S,53989411,,,,,,,,,,,,,,,
25,39,S,68751642,,,,,,,,,,,,,,,
25,40,S,96579751,,,,,,,,,,,,,,,
25,41,S,50713147,,,,,,,,,,,,,,,
25,42,S,23949735,,,,,,,,,,,,,,,
25,43,S,35231449,,,,,,,,,,,,,,,
25,44,S,26049086,,,,,,,,,,,,,,,
25,45,S,DMSO,,,,,,,,,,,,,,,
25,46,S,DMSO,,,,,,,,,,,,,,,
25,47,S,DMSO,,,,,,,,,,,,,,,
25,48,S,DMSO,,,,,,,,,,,,,,,
25,1,T,DMSO,,,,,,,,,,,,,,,
25,2,T,DMSO,,,,,,,,,,,,,,,
25,3,T,DMSO,,,,,,,,,,,,,,,
25,4,T,DMSO,,,,,,,,,,,,,,,
25,5,T,89751552,,,,,,,,,,,,,,,
25,6,T,44336725,,,,,,,,,,,,,,,
25,7,T,83943089,,,,,,,,,,,,,,,
25,8,T,24823083,,,,,,,,,,,,,,,
25,9,T,11354091,,,,,,,,,,,,,,,
25,10,T,11310162,,,,,,,,,,,,,,,
25,11,T,57218678,,,,,,,,,,,,,,,
25,12,T,44949748,,,,,,,,,,,,,,,
25,13,T,24073786,,,,,,,,,,,,,,,
25,14,T,66935026,,,,,,,,,,,,,,,
25,15,T,93611884,,,,,,,,,,,,,,,
25,16,T,55378520,,,,,,,,,,,,,,,
25,17,T,67597081,,,,,,,,,,,,,,,
25,18,T,24415758,,,,,,,,,,,,,,,
25,19,T,58690787,,,,,,,,,,,,,,,
25,20,T,19421550,,,,,,,,,,,,,,,
25,21,T,37110248,,,,,,,,,,,,,,,
25,22,T,61714839,,,,,,,,,,,,,,,
25,23,T,12159014,,,,,,,,,,,,,,,
25,24,T,76147635,,,,,,,,,,,,,,,
25,25,T,67557008,,,,,,,,,,,,,,,
25,26,T,19257215,,,,,,,,,,,,,,,
25,27,T,64704008,,,,,,,,,,,,,,,
25,28,T,34727266,,,,,,,,,,,,,,,
25,29,T,13519163,,,,,,,,,,,,,,,
25,30,T,50067118,,,,,,,,,,,,,,,
25,31,T,30567852,,,,,,,,,,,,,,,
25,32,T,67402195,,,,,,,,,,,,,,,
25,33,T,59551026,,,,,,,,,,,,,,,
25,34,T,56257537,,,,,,,,,,,,,,,
25,35,T,14034320,,,,,,,,,,,,,,,
25,36,T,61381307,,,,,,,,,,,,,,,
25,37,T,11835042,,,,,,,,,,,,,,,
25,38,T,25365437,,,,,,,,,,,,,,,
25,39,T,76990504,,,,,,,,,,,,,,,
25,40,T,37941384,,,,,,,,,,,,,,,
25,41,T,80170927,,,,,,,,,,,,,,,
25,42,T,52417666,,,,,,,,,,,,,,,
25,43,T,91530671,,,,,,,,,,,,,,,
25,44,T,74991996,,,,,,,,,,,,,,,
25,45,T,DMSO,,,,,,,,,,,,,,,
25,46,T,DMSO,,,,,,,,,,,,,,,
25,47,T,DMSO,,,,,,,,,,,,,,,
25,48,T,DMSO,,,,,,,,,,,,,,,
